;Codigo Municipio;Nombre;Clase;CodProv
2487;17036;CAMPDEVANOL;0;17
2488;17037;CAMPELLES;0;17
2489;17038;CAMPLLONG;0;17
2490;17039;CAMPRODON;0;17
2491;17040;CANET D'ADRI;0;17
2492;17041;CANTALLOPS;0;17
2493;17042;CAPMANY;11;17
2494;17044;CASSA DE LA SELVA;0;17
2495;17046;CASTELLFOLLIT DE LA ROCA;0;17
2496;17047;CASTELLO D'EMPURIES;4;17
2497;17048;CASTELL-PLATJA D'ARO;4;17
2498;17189;CELLERA DE TER (LA);0;17
2499;17049;CELRA;7;17
2500;17050;CERVIA DE TER;0;17
2501;17051;CISTELLA;0;17
2502;17054;COLERA;4;17
2503;17055;COLOMERS;0;17
2504;17057;CORÇA;0;17
2505;17056;CORNELLA DEL TERRI;0;17
2506;17058;CRESPIA;0;17
2507;17901;CRUILLES-MONELLS I SANT SADURNI;4;17
2508;17060;DARNIUS;0;17
2509;17061;DAS;0;17
2510;17062;ESCALA (L');4;17
2511;17063;ESPINELVES;0;17
2512;17064;ESPOLLA;0;17
2513;17065;ESPONELLA;0;17
2514;17005;FAR D'EMPORDA (EL);0;17
2515;17066;FIGUERES;81;17
2516;17067;FLAÇA;0;17
2517;17068;FOIXA;4;17
2518;17069;FONTANALS DE CERDANYA;0;17
2519;17070;FONTANILLES;0;17
2520;17071;FONTCOBERTA;0;17
2521;17902;FORALLAC;0;17
2522;17073;FORNELLS DE LA SELVA;4;17
2523;17074;FORTIA;0;17
2524;17075;GARRIGAS;11;17
2525;17076;GARRIGOLES;0;17
2526;17077;GARRIGUELLA;0;17
2527;17078;GER;0;17
2528;17079;GIRONA;200;17
2529;17080;GOMBREN;0;17
2530;17081;GUALTA;0;17
2531;17082;GUILS DE CERDANYA;0;17
2532;17083;HOSTALRIC;4;17
2533;17084;ISOVOL;0;17
2534;17085;JAFRE;4;17
2535;17086;JONQUERA (LA);238;17
2536;17087;JUIA;0;17
2537;17088;LLADO;0;17
2538;17089;LLAGOSTERA;4;17
2539;17090;LLAMBILLES;0;17
2540;17091;LLANARS;0;17
2541;17092;LLANÇA;0;17
2542;17093;LLERS;7;17
2543;17094;LLIVIA;0;17
2544;17095;LLORET DE MAR;35;17
2545;17096;LLOSSES (LES);0;17
2546;17102;MAÇANET DE CABRENYS;0;17
2547;17103;MAÇANET DE LA SELVA;21;17
2548;17097;MADREMANYA;0;17
2549;17098;MAIA DE MONTCAL;0;17
2550;17100;MASARAC;0;17
2551;17101;MASSANES;0;17
2552;17099;MERANGES;0;17
2553;17105;MIERES;0;17
2554;17106;MOLLET DE PERALADA;0;17
2555;17107;MOLLO;11;17
2556;17109;MONTAGUT;0;17
2557;17110;MONT-RAS;0;17
2558;17111;NAVATA;0;17
2559;17112;OGASSA;0;17
2560;17114;OLOT;0;17
2561;17115;ORDIS;0;17
2562;17116;OSOR;0;17
2563;17117;PALAFRUGELL;14;17
2564;17118;PALAMOS;7;17
2565;17119;PALAU DE SANTA EULALIA;0;17
2566;17121;PALAU-SATOR;0;17
2567;17120;PALAU-SAVERDERA;0;17
2568;17123;PALOL DE REVARDIT;0;17
2569;17124;PALS;0;17
2570;17125;PARDINES;0;17
2571;17126;PARLAVA;0;17
2572;17128;PAU;0;17
2573;17129;PEDRET I MARZA;4;17
2574;17130;PERA (LA);0;17
2575;17132;PERALADA;0;17
2576;17133;PLANES D'HOSTOLES (LES);0;17
2577;17134;PLANOLES;0;17
2578;17135;PONT DE MOLINS;0;17
2579;17136;PONTOS;4;17
2580;17137;PORQUERES;0;17
2581;17140;PORT DE LA SELVA (EL);0;17
2582;17138;PORTBOU;0;17
2583;17139;PRESES (LES);0;17
2584;17141;PUIGCERDA;11;17
2585;17142;QUART;11;17
2586;17043;QUERALBS;0;17
2587;17143;RABOS;4;17
2588;17144;REGENCOS;0;17
2589;17145;RIBES DE FRESER;0;17
2590;17146;RIELLS I VIABREA;4;17
2591;17147;RIPOLL;0;17
2592;17148;RIUDARENES;0;17
2593;17149;RIUDAURA;0;17
2594;17150;RIUDELLOTS DE LA SELVA;18;17
2595;17151;RIUMORS;0;17
2596;17152;ROSES;11;17
2597;17153;RUPIA;0;17
2598;17154;SALES DE LLIERCA;0;17
2599;17155;SALT;28;17
2600;17157;SANT ANDREU SALOU;0;17
2601;17183;SANT ANIOL DE FINESTRES;0;17
2602;17158;SANT CLIMENT SESCEBES;4;17
2603;17159;SANT FELIU DE BUIXALLEU;4;17
2604;17160;SANT FELIU DE GUIXOLS;18;17
2605;17161;SANT FELIU DE PALLEROLS;0;17
2606;17162;SANT FERRIOL;0;17
2607;17163;SANT GREGORI;0;17
2608;17164;SANT HILARI SACALM;7;17
2609;17165;SANT JAUME DE LLIERCA;0;17
2610;17167;SANT JOAN DE LES ABADESSES;4;17
2611;17168;SANT JOAN DE MOLLET;0;17
2612;17185;SANT JOAN LES FONTS;0;17
2613;17166;SANT JORDI DESVALLS;0;17
2614;17169;SANT JULIA DE RAMIS;0;17
2615;17903;SANT JULIA DEL LLOR I BONMATI;0;17
2616;17171;SANT LLORENÇ DE LA MUGA;0;17
2617;17172;SANT MARTI DE LLEMENA;0;17
2618;17173;SANT MARTI VELL;0;17
2619;17174;SANT MIQUEL DE CAMPMAJOR;0;17
2620;17175;SANT MIQUEL DE FLUVIA;0;17
2621;17176;SANT MORI;0;17
2622;17177;SANT PAU DE SEGURIES;0;17
2623;17178;SANT PERE PESCADOR;0;17
2624;17180;SANTA COLOMA DE FARNERS;18;17
2625;17181;SANTA CRISTINA D'ARO;4;17
2626;17182;SANTA LLOGAIA D'ALGUEMA;0;17
2627;17184;SANTA PAU;0;17
2628;17186;SARRIA DE TER;4;17
2629;17187;SAUS;0;17
2630;17188;SELVA DE MAR (LA);4;17
2631;17190;SERINYA;0;17
2632;17191;SERRA DE DARO;14;17
2633;17192;SETCASES;0;17
2634;17193;SILS;4;17
2635;17052;SIURANA;0;17
2636;17194;SUSQUEDA;0;17
2637;17195;TALLADA D'EMPORDA (LA);0;17
2638;17196;TERRADES;0;17
2639;17197;TORRENT;0;17
2640;17198;TORROELLA DE FLUVIA;0;17
2641;17199;TORROELLA DE MONTGRI;4;17
2642;17200;TORTELLA;0;17
2643;17201;TOSES;0;17
2644;17202;TOSSA DE MAR;4;17
2645;17204;ULLA;0;17
2646;17205;ULLASTRET;0;17
2647;17203;ULTRAMORT;0;17
2648;17206;URUS;0;17
2649;17014;VAJOL (LA);0;17
2650;17208;VALL DE BIANYA (LA);0;17
2651;17207;VALL D'EN BAS (LA);0;17
2652;17170;VALLFOGONA DEL RIPOLLES;0;17
2653;17209;VALL-LLOBREGA;0;17
2654;17210;VENTALLO;0;17
2655;17211;VERGES;0;17
2656;17212;VIDRA;0;17
2657;17213;VIDRERES;0;17
2658;17214;VILABERTRAN;0;17
2659;17215;VILABLAREIX;4;17
2660;17217;VILADAMAT;0;17
2661;17216;VILADASENS;0;17
2662;17218;VILADEMULS;0;17
2663;17220;VILADRAU;0;17
2664;17221;VILAFANT;4;17
2665;17223;VILAJUÏGA;0;17
2666;17224;VILALLONGA DE TER;0;17
2667;17225;VILAMACOLUM;0;17
2668;17226;VILAMALLA;0;17
2669;17227;VILAMANISCLE;0;17
2670;17228;VILANANT;0;17
2671;17230;VILA-SACRA;0;17
2672;17222;VILAUR;0;17
2673;17233;VILOBI D'ONYAR;25;17
2674;17232;VILOPRIU;0;17
2675;18001;AGRON;7;18
2676;18002;ALAMEDILLA;11;18
2677;18003;ALBOLOTE;1848;18
2678;18004;ALBONDON;28;18
2679;18005;ALBUÑAN;25;18
2680;18006;ALBUÑOL;529;18
2681;18007;ALBUÑUELAS;56;18
2682;18010;ALDEIRE;42;18
2683;18011;ALFACAR;284;18
2684;18012;ALGARINEJO;88;18
2685;18013;ALHAMA DE GRANADA;532;18
2686;18014;ALHENDIN;938;18
2687;18015;ALICUN DE ORTEGA;18;18
2688;18016;ALMEGIJAR;18;18
2689;18017;ALMUÑECAR;5205;18
2690;18904;ALPUJARRA DE LA SIERRA;49;18
2691;18018;ALQUIFE;32;18
2692;18020;ARENAS DEL REY;109;18
2693;18021;ARMILLA;2660;18
2694;18022;ATARFE;1929;18
2695;18023;BAZA;172;18
2696;18024;BEAS DE GRANADA;60;18
2697;18025;BEAS DE GUADIX;28;18
2698;18027;BENALUA;207;18
2699;18028;BENALUA DE LAS VILLAS;67;18
2700;18029;BENAMAUREL;119;18
2701;18030;BERCHULES;60;18
2702;18032;BUBION;4;18
2703;18033;BUSQUISTAR;39;18
2704;18034;CACIN;49;18
2705;18035;CADIAR;95;18
2706;18036;CAJAR;315;18
2707;18114;CALAHORRA (LA);49;18
2708;18037;CALICASAS;60;18
2709;18038;CAMPOTEJAR;84;18
2710;18039;CANILES;221;18
2711;18040;CAÑAR;60;18
2712;18042;CAPILEIRA;35;18
2713;18043;CARATAUNAS;32;18
2714;18044;CASTARAS;7;18
2715;18045;CASTILLEJAR;49;18
2716;18046;CASTRIL;151;18
2717;18047;CENES DE LA VEGA;662;18
2718;18059;CHAUCHINA;434;18
2719;18061;CHIMENEAS;98;18
2720;18062;CHURRIANA DE LA VEGA;1453;18
2721;18048;CIJUELA;245;18
2722;18049;COGOLLOS DE GUADIX;14;18
2723;18050;COGOLLOS DE LA VEGA;147;18
2724;18051;COLOMERA;133;18
2725;18053;CORTES DE BAZA;154;18
2726;18054;CORTES Y GRAENA;53;18
2727;18912;CUEVAS CAMPO;119;18
2728;18056;CULLAR;287;18
2729;18057;CULLAR VEGA;522;18
2730;18063;DARRO;228;18
2731;18064;DEHESAS DE GUADIX;14;18
2732;18065;DEHESAS VIEJ;32;18
2733;18066;DEIFONTES;140;18
2734;18067;DIEZMA;182;18
2735;18068;DILAR;123;18
2736;18069;DOLAR;35;18
2737;18915;DOMINGO PEREZ DE GRANADA;32;18
2738;18070;DUDAR;35;18
2739;18071;DURCAL;539;18
2740;18072;ESCUZAR;91;18
2741;18074;FERREIRA;14;18
2742;18076;FONELAS;63;18
2743;18078;FREILA;81;18
2744;18079;FUENTE VAQUEROS;452;18
2745;18905;GABIAS (LAS);1894;18
2746;18082;GALERA;67;18
2747;18083;GOBERNADOR;14;18
2748;18084;GOJAR;326;18
2749;18085;GOR;105;18
2750;18086;GORAFE;18;18
2751;18087;GRANADA;3525;18
2752;18088;GUADAHORTUNA;235;18
2753;18089;GUADIX;1722;18
2754;18906;GUAJARES (LOS);91;18
2755;18093;GUALCHOS;448;18
2756;18094;GUEJAR SIERRA;259;18
2757;18095;GUEVEJAR;186;18
2758;18096;HUELAGO;28;18
2759;18097;HUENEJA;67;18
2760;18098;HUESCAR;361;18
2761;18099;HUETOR DE SANTILLAN;301;18
2762;18100;HUETOR TAJAR;819;18
2763;18101;HUETOR VEGA;763;18
2764;18102;ILLORA;571;18
2765;18103;ITRABO;116;18
2766;18105;IZNALLOZ;655;18
2767;18106;JATAR;14;18
2768;18107;JAYENA;81;18
2769;18108;JEREZ DEL MARQUESADO;25;18
2770;18109;JETE;81;18
2771;18111;JUN;165;18
2772;18112;JUVILES;11;18
2773;18115;LACHAR;228;18
2774;18116;LANJARON;284;18
2775;18117;LANTEIRA;25;18
2776;18119;LECRIN;221;18
2777;18120;LENTEGI;32;18
2778;18121;LOBRAS;7;18
2779;18122;LOJA;2027;18
2780;18123;LUGROS;14;18
2781;18124;LUJAR;60;18
2782;18126;MALAHA (LA);130;18
2783;18127;MARACENA;1999;18
2784;18128;MARCHAL;35;18
2785;18132;MOCLIN;231;18
2786;18133;MOLVIZAR;273;18
2787;18134;MONACHIL;1019;18
2788;18135;MONTEFRIO;343;18
2789;18136;MONTEJICAR;39;18
2790;18137;MONTILLANA;53;18
2791;18138;MORALEDA DE ZAFAYONA;515;18
2792;18909;MORELABOR;39;18
2793;18140;MOTRIL;651;18
2794;18141;MURTAS;56;18
2795;18903;NEVADA;53;18
2796;18143;NIGUELAS;119;18
2797;18144;NIVAR;77;18
2798;18145;OGIJARES;1390;18
2799;18146;ORCE;70;18
2800;18147;ORGIVA;679;18
2801;18148;OTIVAR;137;18
2802;18150;PADUL;809;18
2803;18151;PAMPANEIRA;14;18
2804;18152;PEDRO MARTINEZ;88;18
2805;18153;PELIGROS;1337;18
2806;18154;PEZA (LA);147;18
2807;18910;PINAR (EL);81;18
2808;18157;PINOS GENIL;161;18
2809;18158;PINOS PUENTE;1113;18
2810;18159;PIÑAR;119;18
2811;18161;POLICAR;4;18
2812;18162;POLOPOS;165;18
2813;18163;PORTUGOS;46;18
2814;18164;PUEBLA DE DON FADRIQUE;182;18
2815;18165;PULIANAS;1379;18
2816;18167;PURULLENA;238;18
2817;18168;QUENTAR;84;18
2818;18170;RUBITE;21;18
2819;18171;SALAR;112;18
2820;18173;SALOBREÑA;1918;18
2821;18174;SANTA CRUZ DEL COMERCIO;18;18
2822;18175;SANTA FE;1628;18
2823;18176;SOPORTUJAR;11;18
2824;18177;SORVILAN;25;18
2825;18901;TAHA (LA);56;18
2826;18178;TORRE-CARDELA;18;18
2827;18179;TORVIZCON;95;18
2828;18180;TREVELEZ;42;18
2829;18181;TURON;14;18
2830;18182;UGIJAR;210;18
2831;18914;VALDERRUBIO;140;18
2832;18907;VALLE DEL ZALABI;88;18
2833;18902;VALLE (EL);77;18
2834;18183;VALOR;35;18
2835;18911;VEGAS DEL GENIL;746;18
2836;18184;VELEZ DE BENAUDALLA;494;18
2837;18185;VENTAS DE HUELMA;21;18
2838;18149;OTURA;679;18
2839;18908;VILLAMENA;67;18
2840;18187;VILLANUEVA DE LAS TORRES;56;18
2841;18188;VILLANUEVA MESIA;88;18
2842;18189;VIZNAR;46;18
2843;18192;ZAFARRAYA;189;18
2844;18913;ZAGRA;32;18
2845;18193;ZUBIA (LA);1862;18
2846;18194;ZUJAR;214;18
2847;19001;ABANADES;46;19
2848;19002;ABLANQUE;4;19
2849;19003;ADOBES;0;19
2850;19004;ALAMINOS;0;19
2851;19005;ALARILLA;11;19
2852;19006;ALBALATE DE ZORITA;158;19
2853;19007;ALBARES;21;19
2854;19008;ALBENDIEGO;4;19
2855;19009;ALCOCER;14;19
2856;19010;ALCOLEA DE LAS PEÑAS;4;19
2857;19011;ALCOLEA DEL PINAR;95;19
2858;19013;ALCOROCHES;7;19
2859;19015;ALDEANUEVA DE GUADALAJARA;0;19
2860;19016;ALGAR DE MESA;4;19
2861;19017;ALGORA;21;19
2862;19018;ALHONDIGA;7;19
2863;19019;ALIQUE;0;19
2864;19020;ALMADRONES;67;19
2865;19021;ALMOGUERA;116;19
2866;19022;ALMONACID DE ZORITA;39;19
2867;19023;ALOCEN;4;19
2868;19024;ALOVERA;1358;19
2869;19027;ALUSTANTE;11;19
2870;19031;ANGON;4;19
2871;19032;ANGUITA;28;19
2872;19033;ANQUELA DEL DUCADO;0;19
2873;19034;ANQUELA DEL PEDREGAL;4;19
2874;19036;ARANZUEQUE;25;19
2875;19037;ARBANCON;14;19
2876;19038;ARBETETA;32;19
2877;19039;ARGECILLA;7;19
2878;19040;ARMALLONES;0;19
2879;19041;ARMUÑA DE TAJUÑA;32;19
2880;19042;ARROYO DE LAS FRAGUAS;14;19
2881;19043;ATANZON;7;19
2882;19044;ATIENZA;60;19
2883;19045;AUÑON;7;19
2884;19046;AZUQUECA DE HENARES;4365;19
2885;19047;BAIDES;11;19
2886;19048;BAÑOS DE TAJO;0;19
2887;19049;BAÑUELOS;0;19
2888;19050;BARRIOPEDRO;0;19
2889;19051;BERNINCHES;11;19
2890;19052;BODERA (LA);0;19
2891;19053;BRIHUEGA;238;19
2892;19054;BUDIA;11;19
2893;19055;BUJALARO;4;19
2894;19057;BUSTARES;0;19
2895;19058;CABANILLAS DEL CAMPO;1092;19
2896;19059;CAMPILLO DE DUEÑAS;0;19
2897;19060;CAMPILLO DE RANAS;0;19
2898;19061;CAMPISABALOS;0;19
2899;19064;CANREDONDO;0;19
2900;19065;CANTALOJAS;4;19
2901;19066;CAÑIZAR;14;19
2902;19067;CARDOSO DE LA SIERRA (EL);11;19
2903;19070;CASA DE UCEDA;7;19
2904;19071;CASAR (EL);1505;19
2905;19073;CASAS DE SAN GALINDO;0;19
2906;19074;CASPUEÑAS;18;19
2907;19075;CASTEJON DE HENARES;7;19
2908;19076;CASTELLAR DE LA MUELA;0;19
2909;19078;CASTILFORTE;4;19
2910;19079;CASTILNUEVO;7;19
2911;19080;CENDEJAS DE ENMEDIO;0;19
2912;19081;CENDEJAS DE LA TORRE;7;19
2913;19082;CENTENERA;11;19
2914;19103;CHECA;7;19
2915;19104;CHEQUILLA;0;19
2916;19106;CHILLARON DEL REY;0;19
2917;19105;CHILOECHES;326;19
2918;19086;CIFUENTES;193;19
2919;19087;CINCOVILLAS;0;19
2920;19088;CIRUELAS;18;19
2921;19089;CIRUELOS DEL PINAR;4;19
2922;19090;COBETA;4;19
2923;19091;COGOLLOR;0;19
2924;19092;COGOLLUDO;53;19
2925;19095;CONDEMIOS DE ABAJO;4;19
2926;19096;CONDEMIOS DE ARRIBA;35;19
2927;19097;CONGOSTRINA;0;19
2928;19098;COPERNAL;0;19
2929;19099;CORDUENTE;49;19
2930;19102;CUBILLO DE UCEDA (EL);21;19
2931;19107;DRIEBES;25;19
2932;19108;DURON;7;19
2933;19109;EMBID;0;19
2934;19110;ESCAMILLA;7;19
2935;19111;ESCARICHE;18;19
2936;19112;ESCOPETE;11;19
2937;19113;ESPINOSA DE HENARES;25;19
2938;19114;ESPLEGARES;4;19
2939;19115;ESTABLES;25;19
2940;19116;ESTRIEGANA;4;19
2941;19117;FONTANAR;203;19
2942;19118;FUEMBELLIDA;0;19
2943;19119;FUENCEMILLAN;4;19
2944;19120;FUENTELAHIGUERA DE ALBATAGES;14;19
2945;19121;FUENTELENCINA;7;19
2946;19122;FUENTELSAZ;35;19
2947;19123;FUENTELVIEJO;4;19
2948;19124;FUENTENOVILLA;147;19
2949;19125;GAJANEJOS;21;19
2950;19126;GALAPAGOS;263;19
2951;19127;GALVE DE SORBE;4;19
2952;19129;GASCUEÑA DE BORNOVA;0;19
2953;19130;GUADALAJARA;784;19
2954;19132;HENCHE;4;19
2955;19133;HERAS DE AYUSO;18;19
2956;19134;HERRERIA;0;19
2957;19135;HIENDELAENCINA;14;19
2958;19136;HIJES;0;19
2959;19138;HITA;28;19
2960;19139;HOMBRADOS;4;19
2961;19142;HONTOBA;28;19
2962;19143;HORCHE;256;19
2963;19145;HORTEZUELA DE OCEN;0;19
2964;19146;HUERCE (LA);0;19
2965;19147;HUERMECES DEL CERRO;14;19
2966;19148;HUERTAHERNANDO;25;19
2967;19150;HUEVA;11;19
2968;19151;HUMANES;175;19
2969;19152;ILLANA;147;19
2970;19153;INIESTOLA;0;19
2971;19154;INVIERNAS (LAS);14;19
2972;19155;IRUESTE;0;19
2973;19156;JADRAQUE;53;19
2974;19157;JIRUEQUE;14;19
2975;19159;LEDANCA;28;19
2976;19160;LORANCA DE TAJUÑA;109;19
2977;19161;LUPIANA;21;19
2978;19162;LUZAGA;21;19
2979;19163;LUZON;7;19
2980;19165;MAJAELRAYO;4;19
2981;19166;MALAGA DEL FRESNO;11;19
2982;19167;MALAGUILLA;0;19
2983;19168;MANDAYONA;28;19
2984;19169;MANTIEL;4;19
2985;19170;MARANCHON;4;19
2986;19171;MARCHAMALO;438;19
2987;19172;MASEGOSO DE TAJUÑA;0;19
2988;19173;MATARRUBIA;0;19
2989;19174;MATILLAS;7;19
2990;19175;MAZARETE;0;19
2991;19176;MAZUECOS;25;19
2992;19177;MEDRANDA;4;19
2993;19178;MEGINA;4;19
2994;19179;MEMBRILLERA;0;19
2995;19181;MIEDES DE ATIENZA;11;19
2996;19182;MIERLA (LA);4;19
2997;19184;MILLANA;14;19
2998;19183;MILMARCOS;18;19
2999;19185;MIÑOSA (LA);11;19
3000;19186;MIRABUENO;18;19
3001;19187;MIRALRIO;0;19
3002;19188;MOCHALES;4;19
3003;19189;MOHERNANDO;7;19
3004;19190;MOLINA DE ARAGON;270;19
3005;19191;MONASTERIO;0;19
3006;19192;MONDEJAR;287;19
3007;19193;MONTARRON;4;19
3008;19194;MORATILLA DE LOS MELEROS;7;19
3009;19195;MORENILLA;0;19
3010;19196;MUDUEX;28;19
3011;19197;NAVAS DE JADRAQUE (LAS);0;19
3012;19198;NEGREDO;0;19
3013;19199;OCENTEJO;0;19
3014;19200;OLIVAR (EL);18;19
3015;19201;OLMEDA DE COBETA;4;19
3016;19202;OLMEDA DE JADRAQUE (LA);0;19
3017;19203;ORDIAL (EL);0;19
3018;19204;OREA;7;19
3019;19208;PALMACES DE JADRAQUE;7;19
3020;19209;PARDOS;0;19
3021;19210;PAREDES DE SIGUENZA;0;19
3022;19211;PAREJA;28;19
3023;19212;PASTRANA;74;19
3024;19213;PEDREGAL (EL);4;19
3025;19214;PEÑALEN;0;19
3026;19215;PEÑALVER;18;19
3027;19216;PERALEJOS DE LAS TRUCHAS;4;19
3028;19217;PERALVECHE;11;19
3029;19218;PINILLA DE JADRAQUE;18;19
3030;19219;PINILLA DE MOLINA;0;19
3031;19220;PIOZ;326;19
3032;19221;PIQUERAS;7;19
3033;19222;POBO DE DUEÑAS (EL);11;19
3034;19223;POVEDA DE LA SIERRA;7;19
3035;19224;POZO DE ALMOGUERA;0;19
3036;19225;POZO DE GUADALAJARA;74;19
3037;19226;PRADENA DE ATIENZA;4;19
3038;19227;PRADOS REDONDOS;0;19
3039;19228;PUEBLA DE BELEÑA;7;19
3040;19229;PUEBLA DE VALLES;7;19
3041;19230;QUER;130;19
3042;19231;REBOLLOSA DE JADRAQUE;0;19
3043;19232;RECUENCO (EL);0;19
3044;19233;RENERA;0;19
3045;19234;RETIENDAS;0;19
3046;19235;RIBA DE SAELICES;4;19
3047;19237;RILLO DE GALLO;7;19
3048;19238;RIOFRIO DEL LLANO;0;19
3049;19239;ROBLEDILLO DE MOHERNANDO;28;19
3050;19240;ROBLEDO DE CORPES;4;19
3051;19241;ROMANILLOS DE ATIENZA;0;19
3052;19242;ROMANONES;7;19
3053;19243;RUEDA DE LA SIERRA;0;19
3054;19244;SACECORBO;21;19
3055;19245;SACEDON;158;19
3056;19246;SAELICES DE LA SAL;0;19
3057;19247;SALMERON;4;19
3058;19248;SAN ANDRES DEL CONGOSTO;4;19
3059;19249;SAN ANDRES DEL REY;18;19
3060;19250;SANTIUSTE;0;19
3061;19251;SAUCA;28;19
3062;19252;SAYATON;14;19
3063;19254;SELAS;7;19
3064;19901;SEMILLAS;0;19
3065;19255;SETILES;4;19
3066;19256;SIENES;4;19
3067;19257;SIGUENZA;455;19
3068;19258;SOLANILLOS DEL EXTREMO;0;19
3069;19259;SOMOLINOS;4;19
3070;19260;SOTILLO (EL);4;19
3071;19261;SOTODOSOS;0;19
3072;19262;TAMAJON;14;19
3073;19263;TARAGUDO;0;19
3074;19264;TARAVILLA;0;19
3075;19265;TARTANEDO;28;19
3076;19266;TENDILLA;42;19
3077;19267;TERZAGA;0;19
3078;19268;TIERZO;0;19
3079;19269;TOBA (LA);4;19
3080;19271;TORDELLEGO;0;19
3081;19270;TORDELRABANO;0;19
3082;19272;TORDESILOS;0;19
3083;19274;TORIJA;322;19
3084;19279;TORRE DEL BURGO;21;19
3085;19277;TORRECUADRADA DE MOLINA;0;19
3086;19278;TORRECUADRADILLA;0;19
3087;19280;TORREJON DEL REY;504;19
3088;19281;TORREMOCHA DE JADRAQUE;0;19
3089;19282;TORREMOCHA DEL CAMPO;25;19
3090;19283;TORREMOCHA DEL PINAR;0;19
3091;19284;TORREMOCHUELA;0;19
3092;19285;TORRUBIA;4;19
3093;19286;TORTOLA DE HENARES;46;19
3094;19287;TORTUERA;0;19
3095;19288;TORTUERO;0;19
3096;19289;TRAID;7;19
3097;19290;TRIJUEQUE;210;19
3098;19291;TRILLO;60;19
3099;19293;UCEDA;280;19
3100;19294;UJADOS;18;19
3101;19296;UTANDE;0;19
3102;19297;VALDARACHAS;7;19
3103;19298;VALDEARENAS;0;19
3104;19299;VALDEAVELLANO;18;19
3105;19300;VALDEAVERUELO;88;19
3106;19301;VALDECONCHA;0;19
3107;19302;VALDEGRUDAS;14;19
3108;19303;VALDELCUBO;0;19
3109;19304;VALDENUÑO FERNANDEZ;21;19
3110;19305;VALDEPEÑAS DE LA SIERRA;25;19
3111;19306;VALDERREBOLLO;0;19
3112;19307;VALDESOTOS;7;19
3113;19308;VALFERMOSO DE TAJUÑA;4;19
3114;19309;VALHERMOSO;7;19
3115;19310;VALTABLADO DEL RIO;0;19
3116;19311;VALVERDE DE LOS ARROYOS;4;19
3117;19314;VIANA DE JADRAQUE;4;19
3118;19317;VILLANUEVA DE ALCORON;18;19
3119;19318;VILLANUEVA DE ARGECILLA;4;19
3120;19319;VILLANUEVA DE LA TORRE;550;19
3121;19321;VILLARES DE JADRAQUE;4;19
3122;19322;VILLASECA DE HENARES;0;19
3123;19323;VILLASECA DE UCEDA;11;19
3124;19324;VILLEL DE MESA;11;19
3125;19325;VIÑUELAS;4;19
3126;19326;YEBES;228;19
3127;19327;YEBRA;70;19
3128;19329;YELAMOS DE ABAJO;0;19
3129;19330;YELAMOS DE ARRIBA;0;19
3130;19331;YUNQUERA DE HENARES;364;19
3131;19332;YUNTA (LA);11;19
3132;19333;ZAOREJAS;14;19
3133;19334;ZARZUELA JADRAQUE;0;19
3134;19335;ZORITA DE LOS CANES;18;19
3135;20001;ABALTZISKETA;0;20
3136;20002;ADUNA;0;20
3137;20016;AYA;0;20
3138;20003;AIZARNAZABAL;0;20
3139;20004;ALBIZTUR;0;20
3140;20005;ALEGIA;0;20
3141;20006;ALKIZA;0;20
3142;20906;ALTZAGA;0;20
3143;20007;ALTZO;0;20
3144;20008;AMEZKETA;0;20
3145;20009;ANDOAIN;0;20
3146;20010;ANOETA;0;20
3147;20011;ANTZUOLA;0;20
3148;20012;ARAMA;0;20
3149;20013;ARETXABALETA;0;20
3150;20055;ARRASATE O MONDRAGÓN;7;20
3151;20014;ASTEASU;0;20
3152;20903;ASTIGARRAGA;7;20
3153;20015;ATAUN;0;20
3154;20017;AZKOITIA;0;20
3155;20018;AZPEITIA;4;20
3156;20904;BALIARRAIN;0;20
3157;20019;BEASAIN;7;20
3158;20020;BEIZAMA;0;20
3159;20021;BELAUNTZA;0;20
3160;20022;BERASTEGI;4;20
3161;20074;BERGARA;4;20
3162;20023;BERROBI;0;20
3163;20024;BIDEGOYAN;0;20
3164;20029;DEBA;0;20
3165;20069;SAN SEBASTIAN;158;20
3166;20030;EIBAR;11;20
3167;20031;ELDUAIN;0;20
3168;20033;ELGETA;0;20
3169;20032;ELGOIBAR;0;20
3170;20067;RENTERIA;11;20
3171;20066;ERREZIL;0;20
3172;20034;ESKORIATZA;0;20
3173;20035;EZKIO-ITSASO;0;20
3174;20038;GABIRIA;0;20
3175;20037;GAINTZA;0;20
3176;20907;GAZTELU;0;20
3177;20039;GETARIA;7;20
3178;20040;HERNANI;39;20
3179;20041;HERNIALDE;0;20
3180;20036;HONDARRIBIA;18;20
3181;20042;IBARRA;0;20
3182;20043;IDIAZABAL;7;20
3183;20044;IKAZTEGIETA;0;20
3184;20045;IRUN;60;20
3185;20046;IRURA;0;20
3186;20047;ITSASONDO;0;20
3187;20048;LARRAUL;0;20
3188;20902;LASARTE-ORIA;11;20
3189;20049;LAZKAO;0;20
3190;20050;LEABURU;0;20
3191;20051;LEGAZPI;0;20
3192;20052;LEGORRETA;0;20
3193;20068;SALINAS DE LENIZ;0;20
3194;20053;LEZO;0;20
3195;20054;LIZARTZA;0;20
3196;20901;MENDARO;0;20
3197;20057;MUTILOA;0;20
3198;20056;MUTRIKU;4;20
3199;20063;OIARTZUN;11;20
3200;20058;OLABERRIA;0;20
3201;20059;OÑATI;0;20
