;Comunidad Autónoma;Provincia;Municipio;Código;CodProv;Codigo_Mapa
1365;Castilla y León;BURGOS;CUBO DE BUREBA;09118;09;09115
1366;Castilla y León;BURGOS;CUEVAS DE JUARROS;09119;09;0
1367;Castilla y León;BURGOS;CUEVA DE ROA (LA);09120;09;09117
1368;Castilla y León;BURGOS;CUEVAS DE AMAYA;09121;09;0
1369;Castilla y León;BURGOS;CUEVAS DE SAN CLEMENTE;09122;09;09119
1370;Castilla y León;BURGOS;ENCIO;09123;09;09120
1371;Castilla y León;BURGOS;ESCALADA;09124;09;0
1372;Castilla y León;BURGOS;ESPINOSA DE CERVERA;09125;09;09122
1373;Castilla y León;BURGOS;ESPINOSA DEL CAMINO;09126;09;09123
1374;Castilla y León;BURGOS;ESPINOSA DE LOS MONTEROS;09127;09;09124
1375;Castilla y León;BURGOS;ESTEPAR;09128;09;09125
1376;Castilla y León;BURGOS;ETERNA;09129;09;0
1377;Castilla y León;BURGOS;FONTIOSO;09130;09;09127
1378;Castilla y León;BURGOS;FRANDOVINEZ;09131;09;09128
1379;Castilla y León;BURGOS;FRESNEDA DE LA SIERRA TIRON;09132;09;09129
1380;Castilla y León;BURGOS;FRESNEÑA;09133;09;09130
1381;Castilla y León;BURGOS;FRESNILLO DE LAS DUEÑAS;09134;09;09131
1382;Castilla y León;BURGOS;FRESNO DE RIO TIRON;09135;09;09132
1383;Castilla y León;BURGOS;FRESNO DE RODILLA;09136;09;09133
1384;Castilla y León;BURGOS;FRIAS;09137;09;09134
1385;Castilla y León;BURGOS;FUENTEBUREBA;09138;09;09135
1386;Castilla y León;BURGOS;FUENTECEN;09139;09;09136
1387;Castilla y León;BURGOS;FUENTELCESPED;09140;09;09137
1388;Castilla y León;BURGOS;FUENTELISENDO;09141;09;09138
1389;Castilla y León;BURGOS;FUENTEMOLINOS;09142;09;09139
1390;Castilla y León;BURGOS;FUENTENEBRO;09143;09;09140
1391;Castilla y León;BURGOS;FUENTESPINA;09144;09;09141
1392;Castilla y León;BURGOS;GALARDE;09145;09;0
1393;Castilla y León;BURGOS;GALBARROS;09146;09;09143
1394;Castilla y León;BURGOS;GALLEGA (LA);09147;09;09144
1395;Castilla y León;BURGOS;GARGANCHON;09148;09;0
1396;Castilla y León;BURGOS;GREDILLA DE SEDANO;09149;09;0
1397;Castilla y León;BURGOS;GREDILLA LA POLERA;09150;09;0
1398;Castilla y León;BURGOS;GRIJALBA;09151;09;09148
1399;Castilla y León;BURGOS;GRISALEÑA;09152;09;09149
1400;Castilla y León;BURGOS;GUADILLA DE VILLAMAR;09153;09;0
1401;Castilla y León;BURGOS;GUMIEL DE IZAN;09154;09;09151
1402;Castilla y León;BURGOS;GUMIEL DE MERCADO;09155;09;09152
1403;Castilla y León;BURGOS;GUZMAN;09156;09;0
1404;Castilla y León;BURGOS;HACINAS;09157;09;09154
1405;Castilla y León;BURGOS;HAZA;09158;09;09155
1406;Castilla y León;BURGOS;HERMOSILLA;09159;09;0
1407;Castilla y León;BURGOS;HINESTROSA;09160;09;0
1408;Castilla y León;BURGOS;HINOJAR DEL REY;09161;09;0
1409;Castilla y León;BURGOS;HONTANAS;09162;09;09159
1410;Castilla y León;BURGOS;HONTANGAS;09163;09;09160
1411;Castilla y León;BURGOS;HONTOMIN;09164;09;0
1412;Castilla y León;BURGOS;HONTORIA DE LA CANTERA;09165;09;09162
1413;Castilla y León;BURGOS;HONTORIA DEL PINAR;09166;09;09163
1414;Castilla y León;BURGOS;HONTORIA DE VALDEARADOS;09167;09;09164
1415;Castilla y León;BURGOS;HORMAZA;09168;09;0
1416;Castilla y León;BURGOS;HORMAZAS (LAS);09169;09;09166
1417;Castilla y León;BURGOS;HORNILLOS DEL CAMINO;09170;09;09167
1418;Castilla y León;BURGOS;HORRA (LA);09171;09;09168
1419;Castilla y León;BURGOS;HORTIGUELA;09172;09;09169
1420;Castilla y León;BURGOS;HOYALES DE ROA;09173;09;09170
1421;Castilla y León;BURGOS;HOYUELOS DE LA SIERRA;09174;09;0
1422;Castilla y León;BURGOS;HUERMECES;09175;09;09172
1423;Castilla y León;BURGOS;HUERTA DE ARRIBA;09176;09;09173
1424;Castilla y León;BURGOS;HUERTA DE REY;09177;09;09174
1425;Castilla y León;BURGOS;HUMADA;09178;09;09175
1426;Castilla y León;BURGOS;HURONES;09179;09;09176
1427;Castilla y León;BURGOS;IBEAS DE JUARROS;09180;09;09177
1428;Castilla y León;BURGOS;IBRILLOS;09181;09;09178
1429;Castilla y León;BURGOS;IGLESIARRUBIA;09182;09;09179
1430;Castilla y León;BURGOS;IGLESIAS;09183;09;09180
1431;Castilla y León;BURGOS;ISAR;09184;09;09181
1432;Castilla y León;BURGOS;ITERO DEL CASTILLO;09185;09;09182
1433;Castilla y León;BURGOS;JARAMILLO DE LA FUENTE;09186;09;09183
1434;Castilla y León;BURGOS;JARAMILLO QUEMADO;09187;09;09184
1435;Castilla y León;BURGOS;JUNTA DE LA CERCA;09188;09;0
1436;Castilla y León;BURGOS;JUNTA DE OTEO;09189;09;0
1437;Castilla y León;BURGOS;JUNTA DE RIO DE LOSA;09190;09;0
1438;Castilla y León;BURGOS;VALLE DE LOSA;09191;09;09908
1439;Castilla y León;BURGOS;JUNTA DE TRASLALOMA;09192;09;09189
1440;Castilla y León;BURGOS;JUNTA DE VILLALBA DE LOSA;09193;09;09190
1441;Castilla y León;BURGOS;JURISDICCION DE LARA;09194;09;09191
1442;Castilla y León;BURGOS;JURISDICCION DE SAN ZADORNIL;09195;09;09192
1443;Castilla y León;BURGOS;LENCES;09196;09;0
1444;Castilla y León;BURGOS;LERMA;09197;09;09194
1445;Castilla y León;BURGOS;LODOSO;09198;09;0
1446;Castilla y León;BURGOS;LLANO DE BUREBA;09199;09;09195
1447;Castilla y León;BURGOS;MADRIGAL DEL MONTE;09200;09;09196
1448;Castilla y León;BURGOS;MADRIGALEJO DEL MONTE;09201;09;09197
1449;Castilla y León;BURGOS;MAHAMUD;09202;09;09198
1450;Castilla y León;BURGOS;MAMBRILLA DE CASTREJON;09203;09;09199
1451;Castilla y León;BURGOS;MAMBRILLAS DE LARA;09204;09;09200
1452;Castilla y León;BURGOS;MAMOLAR;09205;09;09201
1453;Castilla y León;BURGOS;MANCILES;09206;09;09202
1454;Castilla y León;BURGOS;MANSILLA DE BURGOS;09207;09;0
1455;Castilla y León;BURGOS;MARMELLAR DE ABAJO;09208;09;0
1456;Castilla y León;BURGOS;MARMELLAR DE ARRIBA;09209;09;0
1457;Castilla y León;BURGOS;MASA;09210;09;0
1458;Castilla y León;BURGOS;MAZUELA;09211;09;09206
1459;Castilla y León;BURGOS;MAZUELO DE MUÑO;09212;09;0
1460;Castilla y León;BURGOS;MECERREYES;09213;09;09208
1461;Castilla y León;BURGOS;MEDINA DE POMAR;09214;09;09209
1462;Castilla y León;BURGOS;MEDINILLA DE LA DEHESA;09215;09;0
1463;Castilla y León;BURGOS;MELGAR DE FERNAMENTAL;09216;09;09211
1464;Castilla y León;BURGOS;MERINDAD DE CASTILLA LA VIEJA;09217;09;0
1465;Castilla y León;BURGOS;MERINDAD DE CUESTA-URRIA;09218;09;09213
1466;Castilla y León;BURGOS;MERINDAD DE MONTIJA;09219;09;09214
1467;Castilla y León;BURGOS;MERINDAD DE SOTOSCUEVA;09220;09;09215
1468;Castilla y León;BURGOS;MERINDAD DE VALDEPORRES;09221;09;09216
1469;Castilla y León;BURGOS;MERINDAD DE VALDIVIELSO;09222;09;09217
1470;Castilla y León;BURGOS;MILAGROS;09223;09;09218
1471;Castilla y León;BURGOS;MIRANDA DE EBRO;09224;09;09219
1472;Castilla y León;BURGOS;MIRAVECHE;09225;09;09220
1473;Castilla y León;BURGOS;MODUBAR DE LA EMPAREDADA;09226;09;09221
1474;Castilla y León;BURGOS;MOLINA DE UBIERNA LA;09227;09;0
1475;Castilla y León;BURGOS;MONASTERIO DE LA SIERRA;09228;09;09223
1476;Castilla y León;BURGOS;MONASTERIO DE RODILLA;09229;09;09224
1477;Castilla y León;BURGOS;MONCALVILLO;09230;09;09225
1478;Castilla y León;BURGOS;MONTERRUBIO DE LA DEMANDA;09231;09;09226
1479;Castilla y León;BURGOS;MONTORIO;09232;09;09227
1480;Castilla y León;BURGOS;MORADILLO DE ROA;09233;09;09228
1481;Castilla y León;BURGOS;MORADILLO DE SEDANO;09234;09;0
1482;Castilla y León;BURGOS;NAVA DE ROA;09235;09;09229
1483;Castilla y León;BURGOS;NAVAS DE BUREBA;09236;09;09230
1484;Castilla y León;BURGOS;NEBREDA;09237;09;09231
1485;Castilla y León;BURGOS;NEILA;09238;09;09232
1486;Castilla y León;BURGOS;NIDAGUILA;09239;09;0
1487;Castilla y León;BURGOS;NUEZ DE ABAJO LA;09240;09;0
1488;Castilla y León;BURGOS;OLMEDILLO DE ROA;09241;09;09235
1489;Castilla y León;BURGOS;OLMILLOS DE MUÑO;09242;09;09236
1490;Castilla y León;BURGOS;OLMILLOS DE SASAMON;09243;09;0
1491;Castilla y León;BURGOS;OLMOS DE LA PICAZA;09244;09;0
1492;Castilla y León;BURGOS;OÑA;09245;09;09238
1493;Castilla y León;BURGOS;OQUILLAS;09246;09;09239
1494;Castilla y León;BURGOS;ORBANEJA DEL CASTILLO;09247;09;0
1495;Castilla y León;BURGOS;ORBANEJA RIOPICO;09248;09;09241
1496;Castilla y León;BURGOS;ORON;09249;09;0
1497;Castilla y León;BURGOS;PADILLA DE ABAJO;09250;09;09242
1498;Castilla y León;BURGOS;PADILLA DE ARRIBA;09251;09;09243
1499;Castilla y León;BURGOS;PADRONES DE BUREBA;09252;09;09244
1500;Castilla y León;BURGOS;PALACIOS DE BENAVER;09253;09;0
1501;Castilla y León;BURGOS;PALACIOS DE LA SIERRA;09254;09;09246
1502;Castilla y León;BURGOS;PALACIOS DE RIOPISUERGA;09255;09;09247
1503;Castilla y León;BURGOS;PALAZUELOS DE LA SIERRA;09256;09;09248
1504;Castilla y León;BURGOS;PALAZUELOS DE MUÑO;09257;09;09249
1505;Castilla y León;BURGOS;PAMPLIEGA;09258;09;09250
1506;Castilla y León;BURGOS;PANCORBO;09259;09;09251
1507;Castilla y León;BURGOS;PARAMO DEL ARROYO;09260;09;0
1508;Castilla y León;BURGOS;PARDILLA;09261;09;09253
1509;Castilla y León;BURGOS;PARTE DE BUREBA LA;09262;09;0
1510;Castilla y León;BURGOS;PARTIDO DE LA SIERRA EN TOBALINA;09263;09;09255
1511;Castilla y León;BURGOS;PEDROSA DE DUERO;09264;09;09256
1512;Castilla y León;BURGOS;PEDROSA DEL PARAMO;09265;09;09257
1513;Castilla y León;BURGOS;PEDROSA DEL PRINCIPE;09266;09;09258
1514;Castilla y León;BURGOS;PEDROSA DE RIO URBEL;09267;09;09259
1515;Castilla y León;BURGOS;PEÑALBA DE CASTRO;09268;09;0
1516;Castilla y León;BURGOS;PEÑARANDA DE DUERO;09269;09;09261
1517;Castilla y León;BURGOS;PERAL DE ARLANZA;09270;09;09262
1518;Castilla y León;BURGOS;PESQUERA DE EBRO;09271;09;0
1519;Castilla y León;BURGOS;PIEDRA LA;09272;09;0
1520;Castilla y León;BURGOS;PIERNIGAS;09273;09;09265
1521;Castilla y León;BURGOS;PINEDA DE LA SIERRA;09274;09;09266
1522;Castilla y León;BURGOS;PINEDA TRASMONTE;09275;09;09267
1523;Castilla y León;BURGOS;PINILLA DE LOS BARRUECOS;09276;09;09268
1524;Castilla y León;BURGOS;PINILLA DE LOS MOROS;09277;09;09269
1525;Castilla y León;BURGOS;PINILLA TRASMONTE;09278;09;09270
1526;Castilla y León;BURGOS;PINO DE BUREBA;09279;09;0
1527;Castilla y León;BURGOS;POZA DE LA SAL;09280;09;09272
1528;Castilla y León;BURGOS;PRADANOS DE BUREBA;09281;09;09273
1529;Castilla y León;BURGOS;PRADOLUENGO;09282;09;09274
1530;Castilla y León;BURGOS;PRESENCIO;09283;09;09275
1531;Castilla y León;BURGOS;PUEBLA DE ARGANZON (LA);09284;09;09276
1532;Castilla y León;BURGOS;PUENTEDURA;09285;09;09277
1533;Castilla y León;BURGOS;PURAS DE VILLAFRANCA;09286;09;0
1534;Castilla y León;BURGOS;QUEMADA;09287;09;09279
1535;Castilla y León;BURGOS;QUINTANABUREBA;09288;09;09280
1536;Castilla y León;BURGOS;QUINTANA DEL PIDIO;09289;09;09281
1537;Castilla y León;BURGOS;ALFOZ DE QUINTANADUEÑAS;09290;09;09907
1538;Castilla y León;BURGOS;QUINTANAELEZ;09291;09;09283
1539;Castilla y León;BURGOS;QUINTANALARA;09292;09;0
1540;Castilla y León;BURGOS;QUINTANALOMA;09293;09;0
1541;Castilla y León;BURGOS;QUINTANALORA;09294;09;0
1542;Castilla y León;BURGOS;QUINTANAMANVIRGO;09295;09;0
1543;Castilla y León;BURGOS;QUINTANAORTUÑO;09296;09;09287
1544;Castilla y León;BURGOS;QUINTANAPALLA;09297;09;09288
1545;Castilla y León;BURGOS;QUINTANAR DE LA SIERRA;09298;09;09289
1546;Castilla y León;BURGOS;QUINTANARRAYA;09299;09;0
1547;Castilla y León;BURGOS;QUINTANARRUZ;09300;09;0
1548;Castilla y León;BURGOS;QUINTANAVIDES;09301;09;09292
1549;Castilla y León;BURGOS;QUINTANILLABON;09302;09;0
1550;Castilla y León;BURGOS;QUINTANILLA DEL AGUA;09303;09;09901
1551;Castilla y León;BURGOS;QUINTANILLA DE LA MATA;09304;09;09294
1552;Castilla y León;BURGOS;QUINTANILLA DEL COCO;09305;09;09295
1553;Castilla y León;BURGOS;QUINTANILLA PEDRO ABARCA;09306;09;0
1554;Castilla y León;BURGOS;QUINTANILLAS (LAS);09307;09;09297
1555;Castilla y León;BURGOS;QUINTANILLA SAN GARCIA;09308;09;09298
1556;Castilla y León;BURGOS;QUINTANILLA SOBRESIERRA;09309;09;0
1557;Castilla y León;BURGOS;QUINTANILLA SOMUÑO;09310;09;0
1558;Castilla y León;BURGOS;QUINTANILLA VIVAR;09311;09;09301
1559;Castilla y León;BURGOS;RABANERA DEL PINAR;09312;09;09302
1560;Castilla y León;BURGOS;RABANOS;09313;09;09303
1561;Castilla y León;BURGOS;RABE DE LAS CALZADAS;09314;09;09304
1562;Castilla y León;BURGOS;REBOLLEDAS LAS;09315;09;0
1563;Castilla y León;BURGOS;REBOLLEDO DE LA TORRE;09316;09;09306
1564;Castilla y León;BURGOS;REDECILLA DEL CAMINO;09317;09;09307
1565;Castilla y León;BURGOS;REDECILLA DEL CAMPO;09318;09;09308
1566;Castilla y León;BURGOS;REGUMIEL DE LA SIERRA;09319;09;09309
1567;Castilla y León;BURGOS;REINOSO;09320;09;09310
1568;Castilla y León;BURGOS;RENUNCIO;09321;09;0
1569;Castilla y León;BURGOS;RETUERTA;09322;09;09311
1570;Castilla y León;BURGOS;REVILLA Y AHEDO (LA);09323;09;09312
1571;Castilla y León;BURGOS;REVILLA CABRIADA;09324;09;0
1572;Castilla y León;BURGOS;REVILLA DEL CAMPO;09325;09;09314
1573;Castilla y León;BURGOS;REVILLARRUZ;09326;09;09315
1574;Castilla y León;BURGOS;REVILLA VALLEJERA;09327;09;09316
1575;Castilla y León;BURGOS;REZMONDO;09328;09;09317
1576;Castilla y León;BURGOS;RIOCAVADO DE LA SIERRA;09329;09;09318
1577;Castilla y León;BURGOS;RIOCEREZO;09330;09;0
1578;Castilla y León;BURGOS;RIOSERAS;09331;09;0
1579;Castilla y León;BURGOS;ROA;09332;09;09321
1580;Castilla y León;BURGOS;ROBREDO TEMIÑO;09333;09;0
1581;Castilla y León;BURGOS;ROJAS;09334;09;09323
1582;Castilla y León;BURGOS;ROS;09335;09;0
1583;Castilla y León;BURGOS;ROYUELA DE RIO FRANCO;09336;09;09325
1584;Castilla y León;BURGOS;RUBENA;09337;09;09326
1585;Castilla y León;BURGOS;RUBLACEDO DE ABAJO;09338;09;09327
1586;Castilla y León;BURGOS;RUCANDIO;09339;09;09328
1587;Castilla y León;BURGOS;SALAS DE BUREBA;09340;09;09329
1588;Castilla y León;BURGOS;SALAS DE LOS INFANTES;09341;09;09330
1589;Castilla y León;BURGOS;SALAZAR DE AMAYA;09342;09;0
1590;Castilla y León;BURGOS;SALDAÑA DE BURGOS;09343;09;09332
1591;Castilla y León;BURGOS;SALGUERO DE JUARROS;09344;09;0
1592;Castilla y León;BURGOS;SALINILLAS DE BUREBA;09345;09;09334
1593;Castilla y León;BURGOS;SAN ADRIAN DE JUARROS;09346;09;09335
1594;Castilla y León;BURGOS;SANDOVAL DE LA REINA;09347;09;0
1595;Castilla y León;BURGOS;SAN JUAN DEL MONTE;09348;09;09337
1596;Castilla y León;BURGOS;SAN MAMES DE BURGOS;09349;09;09338
1597;Castilla y León;BURGOS;SAN MARTIN DE RUBIALES;09350;09;09339
1598;Castilla y León;BURGOS;SAN MILLAN DE LARA;09351;09;09340
1599;Castilla y León;BURGOS;SAN PEDRO SAMUEL;09352;09;0
1600;Castilla y León;BURGOS;SAN QUIRCE DE RIOPISUERGA;09353;09;0
1601;Castilla y León;BURGOS;SANTA CECILIA;09354;09;09343
1602;Castilla y León;BURGOS;SANTA CRUZ DE JUARROS;09355;09;0
1603;Castilla y León;BURGOS;SANTA CRUZ DE LA SALCEDA;09356;09;09345
1604;Castilla y León;BURGOS;SANTA CRUZ DEL VALLE URBION;09357;09;09346
1605;Castilla y León;BURGOS;SANTA GADEA DEL CID;09358;09;09347
1606;Castilla y León;BURGOS;SANTA INES;09359;09;09348
1607;Castilla y León;BURGOS;SANTA MARIA ANA NUÑEZ;09360;09;0
1608;Castilla y León;BURGOS;SANTA MARIA DEL CAMPO;09361;09;09350
1609;Castilla y León;BURGOS;SANTA MARIA DEL INVIERNO;09362;09;09351
1610;Castilla y León;BURGOS;SANTA MARIA DEL MERCADILLO;09363;09;09352
1611;Castilla y León;BURGOS;SANTA MARIA RIVARREDONDA;09364;09;09353
1612;Castilla y León;BURGOS;SANTA MARIA TAJADURA;09365;09;0
1613;Castilla y León;BURGOS;SANTA OLALLA DE BUREBA;09366;09;09354
1614;Castilla y León;BURGOS;SANTIBAÑEZ DE ESGUEVA;09367;09;09355
1615;Castilla y León;BURGOS;SANTIBAÑEZ DEL VAL;09368;09;09356
1616;Castilla y León;BURGOS;SANTIBAÑEZ ZARZAGUDA;09369;09;0
1617;Castilla y León;BURGOS;SANTO DOMINGO DE SILOS;09370;09;09358
1618;Castilla y León;BURGOS;SANTOVENIA DE OCA;09371;09;0
1619;Castilla y León;BURGOS;SAN VICENTE DEL VALLE;09372;09;09360
1620;Castilla y León;BURGOS;SARGENTES DE LA LORA;09373;09;09361
1621;Castilla y León;BURGOS;SARRACIN;09374;09;09362
1622;Castilla y León;BURGOS;SASAMON;09375;09;09363
1623;Castilla y León;BURGOS;SEDANO;09376;09;0
1624;Castilla y León;BURGOS;SEQUERA DE HAZA (LA);09377;09;09365
1625;Castilla y León;BURGOS;SOLARANA;09378;09;09366
1626;Castilla y León;BURGOS;SOLDUENGO;09379;09;0
1627;Castilla y León;BURGOS;SORDILLOS;09380;09;09368
1628;Castilla y León;BURGOS;SOTILLO DE LA RIBERA;09381;09;09369
1629;Castilla y León;BURGOS;SOTOPALACIOS;09382;09;0
1630;Castilla y León;BURGOS;SOTOVELLANOS;09383;09;0
1631;Castilla y León;BURGOS;SOTRAGERO;09384;09;09372
1632;Castilla y León;BURGOS;SOTRESGUDO;09385;09;09373
1633;Castilla y León;BURGOS;SUSINOS DEL PARAMO;09386;09;09374
1634;Castilla y León;BURGOS;TAMARON;09387;09;09375
1635;Castilla y León;BURGOS;TAPIA;09388;09;0
1636;Castilla y León;BURGOS;TARDAJOS;09389;09;09377
1637;Castilla y León;BURGOS;TEJADA;09390;09;09378
1638;Castilla y León;BURGOS;TERMINON;09391;09;0
1639;Castilla y León;BURGOS;TERRADILLOS DE ESGUEVA;09392;09;09380
1640;Castilla y León;BURGOS;TINIEBLAS DE LA SIERRA;09393;09;09381
1641;Castilla y León;BURGOS;TOBAR;09394;09;09382
1642;Castilla y León;BURGOS;TOBES Y RAHEDO;09395;09;0
1643;Castilla y León;BURGOS;TORDOMAR;09396;09;09384
1644;Castilla y León;BURGOS;TORDUELES;09397;09;0
1645;Castilla y León;BURGOS;TORRECILLA DEL MONTE;09398;09;09386
1646;Castilla y León;BURGOS;TORREGALINDO;09399;09;09387
1647;Castilla y León;BURGOS;TORRELARA;09400;09;09388
1648;Castilla y León;BURGOS;TORREPADRE;09401;09;09389
1649;Castilla y León;BURGOS;TORRESANDINO;09402;09;09390
1650;Castilla y León;BURGOS;TORTOLES DE ESGUEVA;09403;09;09391
1651;Castilla y León;BURGOS;TOSANTOS;09404;09;09392
1652;Castilla y León;BURGOS;TREMELLOS;09405;09;0
1653;Castilla y León;BURGOS;TRESPADERNE;09406;09;09394
1654;Castilla y León;BURGOS;TUBILLA DEL AGUA;09407;09;09395
1655;Castilla y León;BURGOS;TUBILLA DEL LAGO;09408;09;09396
1656;Castilla y León;BURGOS;UBIERNA;09409;09;0
1657;Castilla y León;BURGOS;URBEL DEL CASTILLO;09410;09;09398
1658;Castilla y León;BURGOS;URREZ;09411;09;0
1659;Castilla y León;BURGOS;VADOCONDES;09412;09;09400
1660;Castilla y León;BURGOS;VALCARCERES;09413;09;0
1661;Castilla y León;BURGOS;VALCAVADO DE ROA;09414;09;0
1662;Castilla y León;BURGOS;VALDEANDE;09415;09;09403
1663;Castilla y León;BURGOS;VALDELATEJA;09416;09;0
1664;Castilla y León;BURGOS;VALDEZATE;09417;09;09405
1665;Castilla y León;BURGOS;VALDORROS;09418;09;09406
1666;Castilla y León;BURGOS;VALMALA;09419;09;09407
1667;Castilla y León;BURGOS;VALLARTA DE BUREBA;09420;09;09408
1668;Castilla y León;BURGOS;VALLE DE MANZANEDO;09421;09;09409
1669;Castilla y León;BURGOS;VALLE DE MENA;09422;09;09410
1670;Castilla y León;BURGOS;VALLE DE OCA;09423;09;09411
1671;Castilla y León;BURGOS;VALLE DE TOBALINA;09424;09;09412
1672;Castilla y León;BURGOS;VALLE DE VALDEBEZANA;09425;09;09413
1673;Castilla y León;BURGOS;VALLE DE VALDELAGUNA;09426;09;09414
1674;Castilla y León;BURGOS;VALLE DE VALDELUCIO;09427;09;09415
1675;Castilla y León;BURGOS;VALLE DE ZAMANZAS;09428;09;09416
1676;Castilla y León;BURGOS;VALLEJERA;09429;09;09417
1677;Castilla y León;BURGOS;VALLES DE PALENZUELA;09430;09;09418
1678;Castilla y León;BURGOS;VALLUERCANES;09431;09;09419
1679;Castilla y León;BURGOS;VESGAS LAS;09432;09;0
1680;Castilla y León;BURGOS;VID (LA);09433;09;09421
1681;Castilla y León;BURGOS;VID DE BUREBA (LA);09434;09;09422
1682;Castilla y León;BURGOS;VILEÑA;09435;09;09423
1683;Castilla y León;BURGOS;VILORIA DE RIOJA;09436;09;09424
1684;Castilla y León;BURGOS;VILVIESTRE DEL PINAR;09437;09;09425
1685;Castilla y León;BURGOS;VILVIESTRE DE MUÑO;09438;09;0
1686;Castilla y León;BURGOS;VILLADIEGO;09439;09;09427
1687;Castilla y León;BURGOS;VILLAESCUSA DE ROA;09440;09;09428
1688;Castilla y León;BURGOS;VILLAESCUSA LA SOMBRIA;09441;09;09429
1689;Castilla y León;BURGOS;VILLAESPASA;09442;09;09430
1690;Castilla y León;BURGOS;VILLAFRANCA MONTES DE OCA;09443;09;09431
1691;Castilla y León;BURGOS;VILLAFRIA DE BURGOS;09444;09;0
1692;Castilla y León;BURGOS;VILLAFRUELA;09445;09;09432
1693;Castilla y León;BURGOS;VILLAGALIJO;09446;09;09433
1694;Castilla y León;BURGOS;VILLAGONZALO PEDERNALES;09447;09;09434
1695;Castilla y León;BURGOS;VILLAGUTIERR;09448;09;0
1696;Castilla y León;BURGOS;VILLAHIZAN DE TREVIÑO;09449;09;0
1697;Castilla y León;BURGOS;VILLAHOZ;09450;09;09437
1698;Castilla y León;BURGOS;VILLALBA DE DUERO;09451;09;09438
1699;Castilla y León;BURGOS;VILLALBILLA DE BURGOS;09452;09;09439
1700;Castilla y León;BURGOS;VILLALBILLA DE GUMIEL;09453;09;09440
1701;Castilla y León;BURGOS;VILLALBILLA DE VILLADIEGO;09454;09;0
1702;Castilla y León;BURGOS;VILLALDEMIRO;09455;09;09441
1703;Castilla y León;BURGOS;VILLALMANZO;09456;09;09442
1704;Castilla y León;BURGOS;VILLAMARTIN DE VILLADIEGO;09457;09;0
1705;Castilla y León;BURGOS;VILLAMAYOR DE LOS MONTES;09458;09;09443
1706;Castilla y León;BURGOS;VILLAMAYOR DE TREVIÑO;09459;09;09444
1707;Castilla y León;BURGOS;VILLAMBISTIA;09460;09;09445
1708;Castilla y León;BURGOS;VILLAMEDIANILLA;09461;09;09446
1709;Castilla y León;BURGOS;VILLAMIEL DE LA SIERRA;09462;09;09447
1710;Castilla y León;BURGOS;VILLANGOMEZ;09463;09;09448
1711;Castilla y León;BURGOS;VILLANUEVA DE ARGAÑO;09464;09;09449
1712;Castilla y León;BURGOS;VILLANUEVA DE CARAZO;09465;09;09450
1713;Castilla y León;BURGOS;VILLANUEVA DE GUMIEL;09466;09;09451
1714;Castilla y León;BURGOS;VILLANUEVA DE ODRA;09467;09;0
1715;Castilla y León;BURGOS;VILLANUEVA DE PUERTA;09468;09;0
1716;Castilla y León;BURGOS;VILLANUEVA DE RIO UBIERNA;09469;09;0
1717;Castilla y León;BURGOS;VILLANUEVA DE TEBA;09470;09;09454
1718;Castilla y León;BURGOS;VILLAQUIRAN DE LA PUEBLA;09471;09;09455
1719;Castilla y León;BURGOS;VILLAQUIRAN DE LOS INFANTES;09472;09;09456
1720;Castilla y León;BURGOS;VILLARCAYO DE MDAD. CASTILLA-VIEJA;09473;09;09903
1721;Castilla y León;BURGOS;VILLARIEZO;09474;09;09458
1722;Castilla y León;BURGOS;VILLARMENTERO;09475;09;0
1723;Castilla y León;BURGOS;VILLARMERO;09476;09;0
1724;Castilla y León;BURGOS;VILLASANDINO;09477;09;09460
1725;Castilla y León;BURGOS;VILLASIDRO;09478;09;0
1726;Castilla y León;BURGOS;VILLASILOS;09479;09;0
1727;Castilla y León;BURGOS;VILLASUR DE HERREROS;09480;09;09463
1728;Castilla y León;BURGOS;VILLATUELDA;09481;09;09464
1729;Castilla y León;BURGOS;VILLAVEDON;09482;09;0
1730;Castilla y León;BURGOS;VILLAVERDE DEL MONTE;09483;09;09466
1731;Castilla y León;BURGOS;VILLAVERDE-MOGINA;09484;09;09467
1732;Castilla y León;BURGOS;VILLAVERDE PEÑAHORADA;09485;09;0
1733;Castilla y León;BURGOS;VILLAVETA;09486;09;0
1734;Castilla y León;BURGOS;VILLAVIEJA DE MUÑO;09487;09;0
1735;Castilla y León;BURGOS;VILLAYERNO MORQUILLAS;09488;09;09471
1736;Castilla y León;BURGOS;VILLAZOPEQUE;09489;09;09472
1737;Castilla y León;BURGOS;VILLEGAS;09490;09;09473
1738;Castilla y León;BURGOS;VILLOREJO;09491;09;0
1739;Castilla y León;BURGOS;VILLOROBE;09492;09;0
1740;Castilla y León;BURGOS;VILLORUEBO;09493;09;09476
1741;Castilla y León;BURGOS;VILLOVELA DE ESGUEVA;09494;09;0
1742;Castilla y León;BURGOS;VILLUSTO;09495;09;0
1743;Castilla y León;BURGOS;VIZCAINOS;09496;09;09478
1744;Castilla y León;BURGOS;YUDEGO Y VILLANDIEGO;09497;09;0
1745;Castilla y León;BURGOS;ZAEL;09498;09;09480
1746;Castilla y León;BURGOS;ZALDUENDO;09499;09;0
1747;Castilla y León;BURGOS;ZARZOSA DE RIO PISUERGA;09500;09;09482
1748;Castilla y León;BURGOS;ZAZUAR;09501;09;09483
1749;Castilla y León;BURGOS;ZUMEL;09502;09;0
